mag_field	scattering_re	scattering_im
2.2336025848142165e2	-2.86820560451847e2	5.996916914076661e-13
2.2436187399030695e2	-2.879590999876766e2	7.258507035525462e-13
2.2536348949919227e2	-2.8908684694513005e2	-5.58826345068992e-13
2.2636510500807756e2	-2.902111314338636e2	-2.665314508006845e-15
2.2736672051696286e2	-2.913263288898327e2	-7.11640575734785e-13
2.2836833602584815e2	-2.9243809668796825e2	1.581427064491032e-13
2.2936995153473345e2	-2.935330590684351e2	-1.658725227796031e-12
2.3037156704361877e2	-2.946315922997153e2	9.079919576863664e-13
2.3137318255250406e2	-2.957213757023286e2	-3.9624786451698246e-13
2.3237479806138936e2	-2.9680787670936246e2	-7.462980942524504e-13
2.3337641357027465e2	-2.9788481262846534e2	-9.710781315250384e-13
2.3437802907915994e2	-2.989512795615053e2	5.854912192384626e-13
2.3537964458804524e2	-3.000094127907949e2	1.6356475053373853e-12
2.3638126009693056e2	-3.010620752270138e2	2.158952834180518e-13
2.3738287560581585e2	-3.02106681836315e2	1.8479965912865637e-12
2.3838449111470115e2	-3.031565861251059e2	-1.4215389751968278e-12
2.3938610662358644e2	-3.0418933228866e2	-4.5133960732335863e-13
2.4038772213247174e2	-3.052191223611116e2	-1.234967363869712e-13
2.4138933764135703e2	-3.0623122352675335e2	-2.19451506583419e-13
2.4239095315024235e2	-3.0724967018011836e2	1.4935173386312765e-12
2.4339256865912765e2	-3.082579533417948e2	2.6298755776153795e-13
2.4439418416801294e2	-3.092560407113339e2	1.1114801980663754e-12
2.4539579967689824e2	-3.1023677408312204e2	-3.1185481398188193e-13
2.4639741518578353e2	-3.112235612467171e2	-2.567698948541425e-13
2.4739903069466882e2	-3.122004395093282e2	3.9270772819371006e-13
2.4840064620355415e2	-3.1316752920145115e2	-6.770224368685901e-13
2.4940226171243944e2	-3.141405538268023e2	-1.6472470569964762e-12
2.5040387722132473e2	-3.1509645617142723e2	3.02084772775282e-14
2.5140549273021003e2	-3.1604237181915175e2	-8.973713316932663e-13
2.5240710823909532e2	-3.169783669247904e2	-6.521504080592855e-13
2.5340872374798062e2	-3.1792106535592575e2	-1.253659587883239e-12
2.5441033925686594e2	-3.188377542174441e2	-2.807634531839734e-13
2.5541195476575123e2	-3.197641702522915e2	1.981341096031199e-13
2.564135702746365e2	-3.206747356489038e2	2.2567787314374048e-13
2.5741518578352185e2	-3.2157809725337177e2	-6.0506669732805e-13
2.584168012924071e2	-3.224805078053728e2	1.2430103044049132e-12
2.5941841680129244e2	-3.233657192080888e2	5.810795942234916e-13
2.604200323101777e2	-3.242487980174672e2	1.2252451852013641e-12
2.61421647819063e2	-3.251310580231594e2	5.22440610316597e-13
2.6242326332794835e2	-3.259947255167398e2	-1.2527937048748082e-13
2.634248788368336e2	-3.2685751246000285e2	5.35770270243693e-13
2.6442649434571894e2	-3.277108122383274e2	-1.750363977892339e-12
2.654281098546042e2	-3.285634460270902e2	1.4571586290639483e-13
2.664297253634895e2	-3.293973441202988e2	-2.0791205401333447e-13
2.674313408723748e2	-3.302307340521052e2	-3.287504562963589e-14
2.684329563812601e2	-3.310621134397885e2	1.3150043346531215e-13
2.6943457189014543e2	-3.318762784802333e2	-2.0702471891770575e-13
2.704361873990307e2	-3.3268083057938924e2	-8.272118927568591e-13
2.71437802907916e2	-3.3349266105072087e2	-2.843268556324741e-13
2.724394184168013e2	-3.342780766457723e2	6.059727142256608e-13
2.734410339256866e2	-3.350631016185037e2	3.1364920565755413e-13
2.7444264943457193e2	-3.3584620246677656e2	8.609819675172197e-13
2.754442649434572e2	-3.366126208985476e2	1.0173644131650804e-12
2.764458804523425e2	-3.373855086426256e2	-8.307750622463143e-13
2.774474959612278e2	-3.381328599764794e2	-1.259048477075283e-12
2.784491114701131e2	-3.388867859372264e2	-2.434579350105672e-13
2.794507269789984e2	-3.396315910579683e2	-1.163979760230304e-13
2.804523424878837e2	-3.403669724771601e2	-1.5993642786097528e-13
2.81453957996769e2	-3.4109313741403827e2	-3.989532191918231e-13
2.824555735056543e2	-3.4181860665254857e2	1.1710940915606726e-12
2.834571890145396e2	-3.4251891695539126e2	1.2777208687249324e-12
2.844588045234249e2	-3.432251161140941e2	-1.287496975527927e-12
2.854604200323102e2	-3.439225039919259e2	-2.2391288991923942e-13
2.864620355411955e2	-3.446106173232235e2	-6.81513765856791e-13
2.874636510500808e2	-3.452900291492008e2	-1.2013143552759867e-12
2.884652665589661e2	-3.4597519656978994e2	1.7024571661357518e-12
2.894668820678514e2	-3.4663531471241777e2	-3.7407912544270733e-13
2.904684975767367e2	-3.4729486950307637e2	-9.871794978344246e-13
2.91470113085622e2	-3.479452832410694e2	8.307959308464771e-13
2.924717285945073e2	-3.48586366387441e2	3.252104619948248e-13
2.934733441033926e2	-3.4921821688689704e2	2.3546695168199096e-13
2.9447495961227787e2	-3.498482485948355e2	8.547907690530339e-13
2.954765751211632e2	-3.504705287584583e2	1.2039950561556242e-12
2.9647819063004846e2	-3.510819118163132e2	-4.887072079087035e-13
2.974798061389338e2	-3.516854842330509e2	1.0680489613539139e-12
2.984814216478191e2	-3.5227993355197924e2	5.286938893781877e-13
2.9948303715670437e2	-3.5287258931194646e2	7.614980175062273e-13
3.004846526655897e2	-3.534559717656317e2	5.828977992225192e-13
3.0148626817447496e2	-3.5402241011851925e2	-2.941149998579075e-13
3.024878836833603e2	-3.5458040337208655e2	-1.3595062457433086e-13
3.034894991922456e2	-3.551444514347673e2	-8.245905549092601e-13
