mag_field	scattering_re	scattering_im
8.052013003250813e1	-2.3862038890631343e0	2.1273612792331078e-13
8.077019254813705e1	-2.3428375768863816e0	2.8364036194572467e-14
8.102025506376594e1	-2.299667091449203e0	3.7886086955882185e-13
8.127031757939486e1	-2.2566553551382222e0	-4.1514868707848045e-13
8.152038009502377e1	-2.2138527009015205e0	1.072167741679007e-13
8.177044261065267e1	-2.171221390611002e0	1.5052805634800152e-13
8.202050512628158e1	-2.128753130877145e0	5.822372735680376e-14
8.227056764191049e1	-2.086480443414307e0	-5.3634840429687234e-14
8.252063015753939e1	-2.0443743721384946e0	-1.6221510396145312e-14
8.27706926731683e1	-2.0024327476144537e0	-1.0819493764753899e-13
8.302075518879721e1	-1.9606558497859854e0	9.521074651701873e-14
8.327081770442611e1	-1.9190541578888052e0	1.224478601017331e-13
8.352088022005502e1	-1.8776202498474448e0	-2.7728702211961006e-13
8.377094273568393e1	-1.8363445108042347e0	-2.6758286752094895e-13
8.402100525131283e1	-1.7952215610902775e0	4.8759830682085986e-14
8.427106776694174e1	-1.7542485210104057e0	-2.668844211923892e-13
8.452113028257065e1	-1.7134431114790896e0	-1.6693495365278234e-13
8.477119279819955e1	-1.6727845546095432e0	1.7738124183827984e-13
8.502125531382846e1	-1.6322831257276578e0	4.503086758944979e-13
8.527131782945737e1	-1.5919242708010846e0	6.876444566157227e-14
8.552138034508627e1	-1.5517214259513823e0	-9.068061858573199e-14
8.577144286071518e1	-1.511659121900391e0	4.896699819642715e-13
8.60215053763441e1	-1.471741974886674e0	3.583998647609327e-14
8.627156789197299e1	-1.4319647127119888e0	-1.3111800064328828e-13
8.65216304076019e1	-1.3923235423466889e0	5.920243060642695e-14
8.677169292323082e1	-1.3528290437828894e0	-1.5881297024200992e-13
8.702175543885973e1	-1.3134712573063048e0	1.0674849339446481e-13
8.727181795448863e1	-1.2742486842850358e0	4.3872390168576976e-13
8.752188047011754e1	-1.2351697120742358e0	8.55491403483455e-14
8.777194298574645e1	-1.1962075161799093e0	-7.652190957659138e-15
8.802200550137535e1	-1.1573763465239228e0	-1.1845841792385892e-13
8.827206801700426e1	-1.118678374279743e0	1.366617392202076e-13
8.852213053263317e1	-1.0801008933448084e0	4.895750378272513e-14
8.877219304826207e1	-1.0416716005547306e0	4.2805463751472106e-13
8.902225556389098e1	-1.0033559344579843e0	2.2755428571924314e-13
8.927231807951989e1	-9.651542854942883e-1	-3.1925038907428106e-13
8.952238059514879e1	-9.270793715316037e-1	-9.661409921757836e-14
8.97724431107777e1	-8.891278637168786e-1	1.0107995494408925e-13
9.002250562640661e1	-8.513067721579046e-1	-6.4305659045145135e-15
9.027256814203551e1	-8.135891868262307e-1	-4.288707633693506e-13
9.052263065766442e1	-7.759832412473815e-1	1.3655853312147416e-13
9.077269317329333e1	-7.385116828581886e-1	5.9691700604617005e-15
9.102275568892223e1	-7.011495911001637e-1	-1.4530496779156075e-13
9.127281820455114e1	-6.638894134738625e-1	-4.9358142155151576e-14
9.152288072018005e1	-6.267617380072171e-1	-1.821608350045945e-13
9.177294323580895e1	-5.897387958970314e-1	-2.514722948914083e-13
9.202300575143786e1	-5.528080477904693e-1	2.9896311492021127e-13
9.227306826706678e1	-5.160087333401058e-1	1.2939606123775715e-13
9.252313078269567e1	-4.7930041193051376e-1	7.125905970211394e-14
9.277319329832459e1	-4.427170254839835e-1	-2.797010827728404e-13
9.30232558139535e1	-4.0623015201960855e-1	-3.3461362567203285e-13
9.327331832958241e1	-3.6984654787702614e-1	-5.956350625944887e-14
9.35233808452113e1	-3.335695579535634e-1	-1.2623307336584317e-13
9.377344336084022e1	-2.9738802093480543e-1	-2.0641689861120255e-13
9.402350587646913e1	-2.6132263768227965e-1	8.848200212203232e-14
9.427356839209803e1	-2.253427549364948e-1	2.6918356616994033e-13
9.452363090772694e1	-1.8947049790952156e-1	-1.27283004200609e-13
9.477369342335585e1	-1.536945039483138e-1	1.613234863270418e-13
9.502375593898475e1	-1.1802524207283939e-1	-6.458299695264743e-15
9.527381845461366e1	-8.243903714179829e-2	-1.8120760795254356e-13
9.552388097024257e1	-4.6956891478901565e-2	1.6811802598357845e-13
9.577394348587147e1	-1.1577061015678836e-2	1.318626504045412e-13
9.602400600150038e1	2.3733435788256395e-2	1.714682191689963e-13
9.62740685171293e1	5.8923480321411e-2	1.1302143681802739e-13
9.652413103275819e1	9.402437474405545e-2	2.2848579505662108e-14
9.67741935483871e1	1.2904900097992558e-1	4.568917997544866e-14
9.702425606401601e1	1.6396369549214437e-1	5.2491567770039556e-14
9.727431857964491e1	1.9880819819174939e-1	-1.664998504698243e-13
9.752438109527382e1	2.3355220460232398e-1	1.2769665453172976e-15
9.777444361090274e1	2.682023908503686e-1	6.920758948714649e-15
9.802450612653163e1	3.027796209181482e-1	-3.31493368738772e-13
9.827456864216055e1	3.372590363633513e-1	1.4564026525056764e-13
9.852463115778946e1	3.7164456582338373e-1	-1.998088900370314e-13
9.877469367341835e1	4.059607318435893e-1	2.0981856664933183e-13
9.902475618904727e1	4.401862886669092e-1	-6.534022370907673e-14
9.927481870467618e1	4.7431260456144975e-1	-2.572838273994429e-13
9.952488122030509e1	5.083771645599107e-1	-3.7989735725274355e-13
9.977494373593399e1	5.423533865564053e-1	3.0589143102045055e-13
1.000250062515629e2	5.762478400768973e-1	4.4856740454965047e-13
1.0027506876719181e2	6.100479792727231e-1	-1.4406535806688364e-13
1.0052513128282071e2	6.437768954767696e-1	2.0520860204698446e-13
1.0077519379844962e2	6.774374953695775e-1	5.808435709189734e-14
1.0102525631407853e2	7.110133694352031e-1	-8.644811660815724e-14
1.0127531882970743e2	7.445022413690389e-1	-4.740730619896746e-13
1.0152538134533634e2	7.779070702646951e-1	9.83387657633073e-15
1.0177544386096525e2	8.112489082955222e-1	-2.17924452756062e-13
1.0202550637659415e2	8.445051472950469e-1	2.580965030364691e-13
1.0227556889222306e2	8.776977529397125e-1	4.871363881395087e-14
1.0252563140785198e2	9.1080808271047e-1	8.545698074335322e-14
