mag_field	scattering_re	scattering_im
5.451362840710178e1	-4.928554577917568e1	3.0256560488749556e-14
5.476369092273069e1	-4.927253752585158e1	3.5286364854778095e-13
5.501375343835959e1	-4.9260278833341246e1	1.6899258865886524e-13
5.52638159539885e1	-4.9248649536320656e1	-2.0707697976075379e-13
5.551387846961741e1	-4.923756500351816e1	1.2890957793480943e-13
5.5763940985246315e1	-4.922705147756655e1	6.112378955353537e-14
5.601400350087522e1	-4.9216958516280194e1	-2.1762510934214603e-13
5.626406601650413e1	-4.920735869106038e1	-1.7804175992333936e-13
5.6514128532133036e1	-4.919809493161899e1	-1.2768819228862212e-15
5.676419104776195e1	-4.918927695197608e1	4.6633946845965136e-15
5.701425356339085e1	-4.918071006948609e1	9.820886803358858e-14
5.726431607901976e1	-4.917245477181557e1	2.725865043276466e-14
5.751437859464867e1	-4.9164525827465255e1	-1.110331958053241e-15
5.776444111027757e1	-4.915679187973703e1	1.7032491710895602e-13
5.801450362590648e1	-4.914938419513842e1	1.5278166819603053e-13
5.826456614153539e1	-4.91421425069428e1	4.032725311466634e-13
5.8514628657164295e1	-4.913513344005223e1	-9.454475514085512e-14
5.87646911727932e1	-4.91283240844017e1	-1.460086313961437e-14
5.901475368842211e1	-4.912164952840684e1	-3.5197517049951906e-14
5.9264816204051016e1	-4.911522878694709e1	1.6432909747564885e-14
5.951487871967993e1	-4.9108909720905444e1	2.3405792483246263e-13
5.976494123530883e1	-4.910275223660714e1	-4.676717055013405e-13
6.001500375093774e1	-4.909675796357265e1	-1.7515481904130444e-13
6.026506626656665e1	-4.9090851108055936e1	-2.810804525927238e-13
6.051512878219555e1	-4.90851501629694e1	2.298941591436114e-13
6.076519129782446e1	-4.907951746494661e1	1.211926921388768e-13
6.101525381345337e1	-4.907394406693312e1	1.9985968026376554e-15
6.1265316329082275e1	-4.906855930222305e1	1.0975627205672258e-13
6.151537884471118e1	-4.906322135154654e1	-1.3845833924634874e-13
6.176544136034009e1	-4.905800109094759e1	8.377451065694621e-14
6.2015503875968996e1	-4.905288273998694e1	-2.751401367478724e-13
6.22655663915979e1	-4.904780631932934e1	-1.1697341735569255e-13
6.251562890722681e1	-4.904286635185284e1	-4.0682543214099194e-13
6.276569142285572e1	-4.9037983013071894e1	-6.767469870918045e-14
6.301575393848463e1	-4.9033135986523064e1	-2.1423843911388671e-13
6.326581645411353e1	-4.9028436716293776e1	3.305456446268591e-13
6.351587896974244e1	-4.9023744779121905e1	3.308232212884027e-13
6.376594148537135e1	-4.901907915686536e1	2.0080341822217187e-13
6.401600400100025e1	-4.901456972298328e1	2.5243381981709227e-13
6.426606651662917e1	-4.9010065246033946e1	3.267149775659341e-13
6.451612903225806e1	-4.900556074841791e1	2.5826304985703235e-13
6.476619154788698e1	-4.900121002080993e1	2.578744294534709e-13
6.501625406351589e1	-4.899685422253479e1	-2.541548154124082e-13
6.526631657914479e1	-4.89924989018889e1	-2.301161405918601e-13
6.55163790947737e1	-4.8988284411196084e1	1.37681066129204e-14
6.576644161040261e1	-4.898404874515646e1	-1.9697274774007008e-13
6.60165041260315e1	-4.8979816589974824e1	-1.3473868396909364e-13
6.626656664166042e1	-4.897570744356434e1	-2.337802179343031e-13
6.651662915728933e1	-4.897157743332615e1	-1.4367684494778938e-13
6.676669167291823e1	-4.8967457304031726e1	-1.156409826603562e-13
6.701675418854714e1	-4.896341881861104e1	4.296426070309002e-13
6.726681670417605e1	-4.8959387444691785e1	2.6953286260487564e-13
6.751687921980496e1	-4.8955347116379805e1	-2.7675000999265897e-13
6.776694173543386e1	-4.895136397460721e1	-4.005519138407237e-13
6.801700425106277e1	-4.894740502668419e1	-1.2863184612215655e-13
6.826706676669168e1	-4.894343793538689e1	-1.6888134213880812e-13
6.851712928232058e1	-4.89394829995122e1	2.2184412642284105e-13
6.87671917979495e1	-4.893558348118512e1	3.297682909250261e-14
6.90172543135784e1	-4.893166031921425e1	-1.3262902941810403e-13
6.92673168292073e1	-4.892770173525148e1	-3.2421662604605327e-13
6.951737934483621e1	-4.892381358322418e1	2.504906496800002e-13
6.976744186046513e1	-4.8919897762236346e1	3.3848436776369353e-13
7.001750437609402e1	-4.891595826565632e1	-3.279917358478343e-13
7.026756689172294e1	-4.89120236320988e1	1.1014481952533239e-13
7.051762940735185e1	-4.8908110626114144e1	-8.271964644306826e-14
7.076769192298075e1	-4.890416857664204e1	-1.3457209385209927e-13
7.101775443860966e1	-4.890013621006849e1	-1.6743788306965846e-13
7.126781695423857e1	-4.889616160649864e1	2.3044915174296493e-13
7.151787946986747e1	-4.889212326280766e1	-1.7365572996785965e-13
7.176794198549638e1	-4.888804104622114e1	-2.916283678842503e-13
7.201800450112529e1	-4.888390263392888e1	-5.232433508814699e-13
7.226806701675419e1	-4.887976887565096e1	1.7731981276384092e-13
7.25181295323831e1	-4.887551154848946e1	-2.3427977370856423e-13
7.276819204801201e1	-4.887116564356092e1	7.994380765945568e-15
7.301825456364091e1	-4.8866769616990844e1	2.47215117568521e-13
7.326831707926982e1	-4.886229491707515e1	1.197491576762001e-13
7.351837959489873e1	-4.885768485054186e1	-9.720944425429371e-14
7.376844211052764e1	-4.885288824296415e1	3.203303727445849e-14
7.401850462615654e1	-4.8847988021521004e1	2.7441819787183985e-13
7.426856714178545e1	-4.884290393262237e1	1.8514761712533075e-13
7.451862965741437e1	-4.8837594678030094e1	3.0689535410016403e-13
7.476869217304326e1	-4.8831959921935265e1	1.2213635382444095e-13
7.501875468867217e1	-4.882608660939835e1	-5.956922936478526e-14
7.526881720430109e1	-4.881982691268993e1	8.960366617812676e-14
7.551887971992998e1	-4.881311607695969e1	1.9097682989737307e-14
7.57689422355589e1	-4.8805786270480084e1	6.65643059297558e-14
7.601900475118781e1	-4.879783604518296e1	-2.387210229219743e-14
7.62690672668167e1	-4.8789013887535e1	-1.560014072018862e-13
7.651912978244562e1	-4.8779079287955554e1	-1.2979760700598764e-13
7.676919229807453e1	-4.8767633256176936e1	2.3422415703359345e-13
7.701925481370343e1	-4.875430576493685e1	5.331250204625067e-13
7.726931732933234e1	-4.873830028212719e1	2.942374705294557e-14
7.751937984496125e1	-4.871842647605134e1	3.915578710360918e-13
7.776944236059015e1	-4.8692706870256266e1	-8.671676341498709e-14
7.801950487621906e1	-4.865767166785512e1	-1.2052629149213494e-13
7.826956739184797e1	-4.8606192694206236e1	-1.6810388598379779e-13
7.851962990747687e1	-4.852129161184319e1	-2.5831807123010704e-13
7.876969242310578e1	-4.835129841359943e1	-3.664083667631995e-15
7.901975493873469e1	-4.7823107453336746e1	-1.5344706630252548e-13
7.926981745436359e1	-6.3472813971752146e1	9.371814739276788e-14
7.95198799699925e1	-4.9728339771192296e1	-2.2095655969976834e-13
7.976994248562141e1	-4.9293434153855564e1	1.221920949316846e-13
8.002000500125033e1	-4.914066688327585e1	-1.488399848069774e-13
8.027006751687922e1	-4.906189451206151e1	2.627599503574233e-13
8.052013003250813e1	-4.901330998226987e1	7.006190433462411e-14
